URL,Discount,Rating,Brand,Item,MRP,Reviews 
tops/therebelinme/therebelinme-plus-size-solid-crop-top/25297224/buy,Rs. 1003,,theRebelinme,Solid Crop Top,Rs. 1700,
tops/stylecast+x+revolte/stylecast-x-revolte-print-top/30088056/buy,Rs. 499,,StyleCast x Revolte,Print Top,Rs. 1199,
tops/only/only-green-solid-crop-top/17628418/buy,Rs. 689,4.2,ONLY,Solid Crop Top,Rs. 2299,139
tops/berrybird/berrybird-crop-top/29948529/buy,Rs. 492,,BerryBird,Top Solid,Rs. 1449,
tops/roadster/the-roadster-life-co-solid-puff-sleeve-pure-cotton-shirt-style-crop-top/22051206/buy,Rs. 335,4.7,Roadster,Pure Cotton Shirt Crop Top,Rs. 1399,21
tops/trendyol/trendyol-women-solid-high-neck-fitted-top/20197820/buy,Rs. 1079,3.9,Trendyol,Women High Neck Fitted Top,Rs. 1199,378
tops/mojilaa/mojilaa-geometric-printed-round-neck-lace-inserts-schiffli-top/29226890/buy,Rs. 1007,,MOJILAA,Geometric Printed Schiffli Top,Rs. 2399,
tops/shaye/shaye-floral-mandarin-collar-crepe-shirt-style-top/29984668/buy,Rs. 983,,SHAYE,Floral Mandarin Collar Crepe Shirt Style Top,Rs. 4099,
tops/tokyo+talkies/tokyo-talkies-graphic-print-round-neck-top/29633478/buy,Rs. 363,4,Tokyo Talkies,Graphic Print Round Neck Top,Rs. 1299,8
tops/shaye/shaye-floral-print-flared-sleeve-crepe-shirt-style-top/28904190/buy,Rs. 983,,SHAYE,Floral Print Flared Sleeve Crepe Shirt Style Top,Rs. 4099,
tops/all+about+you/all-about-you-pink-self-design-striped-round-neck-regular-top/29414592/buy,Rs. 655,3.9,all about you,Pink Striped Top,Rs. 1599,7
tops/h%26m/-hm-girls-self-designed-top/30064882/buy,,,H&M,Girls Self-Designed Top,,
tops/therebelinme/therebelinme-plus-size-high-neck-georgette-longline-top/26204284/buy,Rs. 2065,4,theRebelinme,Plus Size Georgette Top,Rs. 3500,4
tops/pantaloons+junior/pantaloons-junior-girls-flutter-sleeves-top/27385052/buy,Rs. 701,4.8,Pantaloons Junior,Girls Flutter Sleeves Top,Rs. 899,5
tops/dressberry/dressberry-shoulder-show-ruched-fitted-top/27504546/buy,Rs. 499,4.4,DressBerry,Shoulder Show Ruched Top,Rs. 999,14
tops/trendyol/trendyol-v-neck-ruffled-sleeveless-top/27680538/buy,Rs. 1649,,Trendyol,V-Neck Ruffled Sleeveless Top,Rs. 2199,
tops/pink+fort/pink-fort-geometric-print-mandarin-collar-cotton-shirt-style-top/30007299/buy,,,Pink Fort,Geometric Print Mandarin Collar Shirt Style Top,,
tops/sassafras/sassafras-rust-self-design-puff-sleeve-top/28513712/buy,Rs. 559,3.8,SASSAFRAS,Self Design Puff Sleeve Top,Rs. 1399,13
tops/tokyo+talkies/tokyo-talkies-black-square-neck-ruched-blouson-crop-top/22830828/buy,Rs. 339,4.1,Tokyo Talkies,Square Neck Blouson Crop Top,Rs. 749,452
tops/designer+bugs/designer-bugs-shoulder-straps-fitted-crop-top/29014302/buy,Rs. 299,3,Designer Bugs,Shoulder Straps Crop Top,Rs. 999,9
tops/people/people-maroon-self-design-v-neck-puff-sleeves-peplum-top/25665414/buy,Rs. 1019,4.7,People,Self Design Peplum Top,Rs. 1499,10
tops/honey+by+pantaloons/honey-by-pantaloons-mandarin-collar-extended-sleeves-shirt-style-top/23638322/buy,Rs. 665,4.2,Honey by Pantaloons,Shirt Style Top,Rs. 899,5
tops/charmgal/charmgal-v-neck-flutter-sleeves-top/23217326/buy,Rs. 1033,3.3,CHARMGAL,V-Neck Flutter Sleeves Top,Rs. 2349,7
tops/dressberry/dressberry-floral-print-tie-up-neck-puff-sleeve-top/26697004/buy,Rs. 517,5,DressBerry,Floral Print Tie-Up Neck Top,Rs. 1399,5
tops/allen+solly+junior/allen-solly-junior-girls-round-neck-cotton-gathered--pleated-shirt-style-top/29460370/buy,Rs. 644,,Allen Solly Junior,Girls Cotton Shirt Style Top,Rs. 1499,
tops/stylecast/stylecast-self-design-v-neck-top/27537846/buy,Rs. 999,,StyleCast,Self Design V-Neck Top,Rs. 2799,
tops/dressberry/dressberry-sleeveless-crepe-top/21059058/buy,Rs. 644,4.1,DressBerry,Sleeveless Crepe Top,Rs. 1499,50
tops/happiness+istanbul/happiness-istanbul-round-neck-long-sleeves-solid-crop-top/29731464/buy,Rs. 974,,Happiness istanbul,Round Neck Solid Crop Top,Rs. 1299,
tops/tommy+hilfiger/tommy-hilfiger-henley-neck-cotton-crop-top/29849135/buy,,,Tommy Hilfiger,Cotton Crop Top,,
tops/happiness+istanbul/happiness-istanbul-v-neck-solid-top/29731834/buy,Rs. 974,,Happiness istanbul,V-Neck Solid Top,Rs. 1299,
tops/stylecast+x+revolte/stylecast-x-revolte-white--black-colourblocked-round-neck-cotton-top/29222170/buy,Rs. 1099,,StyleCast x Revolte,Colourblocked Cotton Top,Rs. 2999,
tops/forever+21/forever-21-women-black-halter-neck-smocked-styled-back-top/18068624/buy,Rs. 499,3.2,FOREVER 21,Women Halter Neck Smocked Top,Rs. 999,121
tops/w/w-yellow-polka-dots-printed-puff-sleeves-embeoidered-pepium-top/22897728/buy,Rs. 980,4,W,Printed Embeoidered Pepium Top,Rs. 2299,8
tops/campus+sutra/campus-sutra-women-maroon-solid-top/6618391/buy,Rs. 279,4.1,Campus Sutra,Solid Top,Rs. 699,181
tops/instafab+plus/instafab-plus-women-plus-size-round-neck-cotton-top/21574616/buy,Rs. 493,4.4,Instafab Plus,Plus Size Round Neck Cotton Top,Rs. 1299,105
tops/dressberry/dressberry-y2k-stripe-revival-blouson-top/28745404/buy,Rs. 499,,DressBerry,Y2K Stripe Revival Blouson Top,Rs. 899,
tops/stylecast/stylecast-one-shoulder-gathered-top/22373224/buy,Rs. 1049,3.8,StyleCast,One Shoulder Gathered Top,Rs. 2999,5
tops/honey+by+pantaloons/honey-by-pantaloons-floral-printed-mandarin-collar-roll-up-sleeves-shirt-style-top/24002102/buy,Rs. 638,4.5,Honey by Pantaloons,Printed Shirt Style Top,Rs. 899,26
tops/angloindu/angloindu-high-neck-cotton-top/25112754/buy,Rs. 695,4.1,angloindu,High Neck Cotton Top,Rs. 1449,808
tops/sangria/sangria-ethnic-motifs-embroidered-empire-fusion-top/25870270/buy,Rs. 1994,4.3,Sangria,Embroidered Empire Fusion Top,Rs. 3499,11
tops/defacto/defacto-embellished-strapless-tube-crop-top/26851258/buy,Rs. 1679,,DeFacto,Embellished Tube Crop Top,Rs. 2799,
tops/sangria/sangria-floral-printed-keyhole-neck-tops/27345078/buy,Rs. 979,3.3,Sangria,Printed Keyhole Neck Neck Tops,Rs. 2799,16
tops/sztori/sztori-plus-size-solid-tie-up-neck-puff-sleeve-velvet-top/27389376/buy,Rs. 979,4.3,Sztori,Tie-Up Neck Puff Sleeve Velvet Top,Rs. 3499,3
tops/vero+moda/vero-moda-striped-shirt-style-top/25958310/buy,Rs. 999,3.4,Vero Moda,Striped Shirt Style Top,Rs. 2499,5
tops/lulu+%26+sky/lulu--sky-top/30002824/buy,Rs. 1957,,LULU & SKY,Top Solid,Rs. 4660,
tops/chemistry/chemistry-mandarin-collar-puff-sleeves-crepe-top/25707068/buy,Rs. 499,3.4,Chemistry,Puff Sleeves Crepe Top,Rs. 1599,7
tops/vero+moda/vero-moda-women-brown-solid-top/17437578/buy,Rs. 675,3.6,Vero Moda,Women Solid Top,Rs. 2599,13
tops/dressberry/dressberry-printed-puff-sleeves-shirt-style-top/29920417/buy,Rs. 539,,DressBerry,Printed Shirt Style Top,Rs. 1499,
tops/anvi+be+yourself/anvi-be-yourself-women-pink-solid-off-shoulder-smocked-chiffon-crop-top/18068676/buy,Rs. 679,4.1,ANVI Be Yourself,Smocked Chiffon Crop Top,Rs. 1698,371
tops/forever+21/forever-21-women-blue--white-floral-printed-sweetheart-neck-crop-top/19598862/buy,Rs. 489,3.3,FOREVER 21,Women Floral Printed Crop Top,Rs. 1399,19
tops/tokyo+talkies/tokyo-talkies-yellow-floral-printed-v-neck-puff-sleeves-ruffles-wrap-crop-top/25940626/buy,Rs. 519,4.4,Tokyo Talkies,Printed Wrap Crop Top,Rs. 1999,17
tops/dressberry/dressberry-teal-blue-boat-neck-slit-sleeves-regular-top/24880842/buy,Rs. 489,3.5,DressBerry,Slit Sleeves Regular Top,Rs. 1399,71
tops/letsdressup/letsdressup-longline-floral-printed-high-low-top/29940574/buy,Rs. 999,,LetsDressUp,Longline High Low Top,Rs. 1665,
tops/forever+21/forever-21-women-light-yellow-halter-neck-smocked-styled-back-top/18068626/buy,Rs. 399,3.2,FOREVER 21,Women Halter Neck Smocked Top,Rs. 999,121
tops/h%26m/-hm-infant-girls-printed-jersey-top/30064871/buy,,,H&M,Infant Girls Printed Top,,
tops/athena/athena-tie-up-neck-short-puff-sleeves-frill-top/27400630/buy,Rs. 479,4.3,Athena,Tie up Neck Frill Top,Rs. 1499,8
tops/zink+london/zink-london-yellow--maroon-floral-print-top/16958950/buy,Rs. 399,4.1,Zink London,Floral Print Top,Rs. 1599,24
tops/lulu+%26+sky/lulu--sky-sweetheart-neck-puff-sleeve-gathered-bardot-crop-top/25369434/buy,Rs. 977,,LULU & SKY,Gathered Bardot Crop Top,Rs. 2328,
tops/allen+solly+woman/allen-solly-woman-high-neck-printed-top/22735758/buy,Rs. 1264,4.5,Allen Solly Woman,High Neck Printed Top,Rs. 2299,24
tops/tokyo+talkies/tokyo-talkies-red-floral-printed-puff-sleeve-organza-top/22930432/buy,Rs. 363,4,Tokyo Talkies,Floral Printed Puff Sleeve Top,Rs. 1399,46
tops/honey+by+pantaloons/honey-by-pantaloons-floral-printed-flared-sleeves-smocked-pure-cotton-top/27531370/buy,Rs. 1000,4.6,Honey by Pantaloons,Floral Printed Cotton Top,Rs. 1299,7
tops/koton/koton-horizontal-stripes-off-shoulder-cotton-bardot-crop-top/28685526/buy,Rs. 1954,,Koton,Off-Shoulder Bardot Top,Rs. 2299,
tops/american+eagle+outfitters/american-eagle-outfitters-typography-printed-round-neck-long-sleeve-thermal-top/27134252/buy,Rs. 1954,,AMERICAN EAGLE OUTFITTERS,Long-Sleeve Thermal Top,Rs. 2299,
tops/kiddopanti/kiddopanti-girls-reversible-geometric-printed-pure-cotton-a-line-top/22244796/buy,Rs. 521,4.5,KiddoPanti,Girls Pure Cotton A-Line Top,Rs. 949,6
tops/zink+london/zink-london-floral-printed-square-neck-short-puff-sleeves-regular-top/27029062/buy,Rs. 999,3.6,Zink London,Floral Printed Regular Top,Rs. 1599,10
tops/encore+by+invictus/encore-by-invictus-blue--yellow-floral-print-tie-up-neck-top/19086994/buy,Rs. 407,4,encore by INVICTUS,Floral Print Tie-Up Neck Top,Rs. 1198,480
tops/mayra/mayra-blue-printed-crepe-a-line-top/13791866/buy,Rs. 492,3.6,Mayra,Printed Crepe A-Line Top,Rs. 1095,237
tops/uptownie/uptownie-stretchable-porcelain-print-puff-sleeve-top/28560564/buy,Rs. 730,,Uptownie,Printed Puff Sleeves Top,Rs. 1699,
tops/anvi+be+yourself/anvi-be-yourself-women-black-sheer-wrosted-top/12192224/buy,Rs. 687,4.1,ANVI Be Yourself,Sheer Wrosted Top,Rs. 1599,671
tops/roadster/roadster-tie--dye-print-crepe-shirt-style-crop-top/28718576/buy,Rs. 612,3.6,Roadster,Crepe Shirt Style Top,Rs. 1700,5
tops/veldress/veldress-ethnic-motifs-embroidered-longline-top/23634076/buy,Rs. 975,4.1,VELDRESS,Embroidered Longline Top,Rs. 1599,9
tops/coolsters+by+pantaloons/coolsters-by-pantaloons-girls-textured-cotton-shirt-style-crop-top/24874916/buy,Rs. 650,4.7,Coolsters by Pantaloons,Girls Cotton Shirt Style Top,Rs. 699,16
tops/kinjo/kinjo-print-cotton-scoop-neck-ethnic-motifs-printed-longline-top/29877099/buy,Rs. 650,,Kinjo,Printed Scoop Neck Top,Rs. 1300,
tops/kinjo/kinjo-print-cotton-scoop-neck-ethnic-motifs-printed-longline-top/29877099/buy,Rs. 650,,Kinjo,Printed Scoop Neck Top,Rs. 1300,
tops/label+ritu+kumar/label-ritu-kumar-beige--beige-print-top/17765400/buy,Rs. 1950,4.6,Label Ritu Kumar,Print Top,Rs. 3900,17
tops/baesd/baesd-self-design-square-neck-bell-sleeves-top/26297254/buy,Rs. 500,,BAESD,Self Design Top,Rs. 2175,
tops/label+ritu+kumar/label-ritu-kumar-halter-neck-chiffon-top/22374472/buy,Rs. 1950,,Label Ritu Kumar,Halter Neck Chiffon Top,Rs. 3900,
tops/label+ritu+kumar/label-ritu-kumar-beige-floral-print-smocked-peplum-top/21664930/buy,Rs. 1950,,Label Ritu Kumar,Floral Print Peplum Top,Rs. 3900,
tops/lulu+%26+sky/lulu--sky-self-design-crop-top/25016842/buy,Rs. 1949,4.8,LULU & SKY,Self Design Crop Top,Rs. 4841,8
tops/stylecast/stylecast-black--white-horizontal-striped-raglan-sleeves-top/26310616/buy,Rs. 665,2.8,StyleCast,Striped Extended Sleeves Top,Rs. 1109,5
tops/lulu+%26+sky/lulu--sky-shoulder-straps-crop-top-with-cardigan/25270390/buy,Rs. 1856,4,LULU & SKY,Crop Top With Cardigan,Rs. 4420,7
tops/marks+%26+spencer/marks--spencer-off-shoulder-puff-sleeves-bardot-top/22804882/buy,Rs. 2099,4.4,Marks & Spencer,Off-Shoulder Bardot Top,Rs. 2999,9
tops/lulu+%26+sky/lulu--sky-high-neck-fitted-top/25393768/buy,Rs. 1956,,LULU & SKY,High Neck Fitted Top,Rs. 4658,
tops/trendyol/trendyol-women-black-solid-top/19555928/buy,Rs. 1949,3.7,Trendyol,Women Solid Top,Rs. 2499,39
tops/rareism/rareism-famo-abstract-print-flared-sleeves-cotton-cinched-waist-top/28736174/buy,Rs. 1949,4.5,RAREISM,Famo Cinched Waist Top,Rs. 2999,8
tops/lulu+%26+sky/lulu--sky-self-design-long-sleeves-open-front-top/26560070/buy,Rs. 2019,,LULU & SKY,Self Design Long Sleeves Top,Rs. 4808,
tops/encore+by+invictus/encore-by-invictus-polka-dot-printed-top/27337290/buy,Rs. 419,,encore by INVICTUS,Polka Dot Printed Top,Rs. 1198,
tops/defacto/defacto-halter-neck-fitted-crop-top/29542994/buy,Rs. 974,,DeFacto,Halter Neck Fitted Crop Top,Rs. 1299,
tops/veldress/veldress-animal-printed-puff-sleeves-a-line-top/27563168/buy,Rs. 974,,VELDRESS,Animal Printed A-Line Top,Rs. 1499,
tops/peppermint/peppermint-floral-print-mandarin-collar-net-top/29969598/buy,Rs. 1049,,Peppermint,Floral Print Mandarin Collar Net Top,Rs. 1499,
tops/allen+solly+woman/allen-solly-woman-self-design-cowl-neck-twisted-top/21667492/buy,Rs. 999,4.1,Allen Solly Woman,Cowl Neck Twisted Top,Rs. 1999,16
tops/bombay+high/bombay-high-women-printed-round-neck-boxy-top/29551258/buy,Rs. 974,,Bombay High,Women Boxy Top,Rs. 1299,
tops/happiness+istanbul/happiness-istanbul-self-design-fitted-crop-top/29731366/buy,Rs. 974,,Happiness istanbul,Self Design Fitted Crop Top,Rs. 1299,
tops/rareism/rareism-floral-printed-shirt-styled-cotton-top/25902920/buy,Rs. 1249,,RAREISM,Printed Shirt Styled Top,Rs. 2499,
tops/veldress/veldress-black--raisin-black-floral-print-top/19143956/buy,Rs. 974,3.9,VELDRESS,Floral Print Top,Rs. 1299,17
tops/peppermint/peppermint-puff-sleeve-crepe-blouson-top/28426078/buy,Rs. 1049,,Peppermint,Puff Sleeve Crepe Blouson Top,Rs. 1499,
tops/annabelle+by+pantaloons/annabelle-by-pantaloons-women-red-embellished-top/20549654/buy,Rs. 974,4.4,Annabelle by Pantaloons,Women Embellished Top,Rs. 1299,22
tops/bombay+high/bombay-high-women-round-neck-sleeveless-polyester-high-low-top/29551264/buy,Rs. 974,,Bombay High,Women Round Neck High-Low Top,Rs. 1299,
tops/boohoo/boohoo-solid-crop-top/27195356/buy,Rs. 844,4.2,Boohoo,Solid Crop Top,Rs. 1299,6
tops/cmge/cmge-shoulder-straps-tie-ups-pure-cotton-top/28534422/buy,Rs. 949,,CMGE,Tie-Ups Pure Cotton Top,Rs. 999,
tops/tokyo+talkies/tokyo-talkies-floral-tie-up-neck-puff-sleeve-top/29865101/buy,Rs. 599,,Tokyo Talkies,Floral Tie-Up Neck Top,Rs. 2199,
tops/stylecast+x+revolte/stylecast-x-revolte-print-net-top/30088172/buy,Rs. 499,,StyleCast x Revolte,Print Net Top,Rs. 1149,
tops/feranoid/feranoid-floral-print-cotton-peplum-top/24346138/buy,Rs. 649,3.3,FERANOID,Print Cotton Peplum Top,Rs. 2499,10
tops/sightbomb/sightbomb-scoop-neck-cotton-crop-top/29235652/buy,,5,SIGHTBOMB,Scoop Neck Cotton Crop Top,,3
tops/roadster/roadster-print-puff-sleeve-smocked-crepe-peplum-top/28718570/buy,Rs. 648,3.8,Roadster,Print Puff Sleeve Crepe Peplum Top,Rs. 1800,4
tops/fashion+depth/fashion-depth-floral-printed-v-neck-embroidered-longline-top/29870856/buy,Rs. 649,,FASHION DEPTH,V-neck Embroidered Top,Rs. 1799,
tops/av2/av2-grey-colourblocked-top/18954364/buy,Rs. 649,4.3,AV2,Colourblocked Top,Rs. 1599,247
tops/h+by+hamleys/h-by-hamleys-girls-graphic-printed-puff-sleeves-pure-cotton-top/24392864/buy,Rs. 649,,H By Hamleys,Girls Printed Pure Cotton Top,Rs. 999,
tops/studio+rasa/studio-rasa-ethnic-motifs-printed-keyhole-neck-fitted-crop-top/22175014/buy,Rs. 649,4.3,studio rasa,Keyhole Neck Ethnic Crop Top,Rs. 1299,72
tops/off+label/off-label-ribbed-fitted-crop-top/22062986/buy,Rs. 649,3.7,Off Label,Ribbed Fitted Crop Top,Rs. 1299,12
tops/wearjukebox/wearjukebox-pink-top/18710958/buy,Rs. 649,,Wearjukebox,Solid Top,Rs. 1299,
tops/rare/rare-black--white-checked-cinched-waist-top/6743810/buy,Rs. 509,4.1,RARE,Checked Cinched Waist Top,Rs. 1499,5.3k
tops/baesd/baesd-abstract-print-halter-neck-crop-fitted-top/26747252/buy,Rs. 499,4.4,BAESD,Print Halter Neck Fitted Top,Rs. 1199,12
tops/kinjo/kinjo-grey-crepe-top/18731362/buy,Rs. 499,3.9,Kinjo,Crepe Top,Rs. 999,50
tops/pandorna/pandorna-tie-up-neck-puff-sleeve-cotton-crop-top/30038078/buy,Rs. 499,,PANDORNA,Tie-Up Neck Puff Sleeve Top,Rs. 1999,
tops/h%26m/-hm-ribbed-vest-top/30154655/buy,,,H&M,Ribbed Vest Top,,
tops/stylecast/stylecast-girls-animal-printed-top/26310656/buy,Rs. 725,4,StyleCast,Girls Printed Top,Rs. 1209,7
tops/miss+chase/miss-chase-black-self-design-top/8935419/buy,Rs. 659,4.2,Miss Chase,Self Design Top,Rs. 1649,1.4k
tops/blissclub/blissclub-aerocool-breathable-lightweight-training-boxy-crop-top/26949186/buy,Rs. 999,5,Blissclub,Training Boxy Crop Top,Rs. 1499,22
tops/marie+claire/marie-claire-off-white--blue-v-neck-floral-printed-top/23604192/buy,Rs. 671,4,Marie Claire,Printed V-Neck Top,Rs. 1599,20
tops/veni+vidi+vici/veni-vidi-vici-maroon-solid-fitted-crop-top/15399452/buy,Rs. 378,4.2,Veni Vidi Vici,Women Solid Fitted Crop Top,Rs. 1080,1.6k
tops/here%26now/herenow-valentino-lavender-coloured-boat-neck-puff-sleeves-crepe-top/28115306/buy,Rs. 659,,HERE&NOW,Boat Neck Puff Sleeves Top,Rs. 1999,
tops/trendyol/trendyol-shoulder-straps-corset-crop-top/29780942/buy,Rs. 2159,,Trendyol,Corset Crop Top,Rs. 2699,
tops/ginger+by+lifestyle/ginger-by-lifestyle-print-top/29743024/buy,Rs. 339,,Ginger by Lifestyle,Print Top,Rs. 399,
tops/mango/mango-satin-finish-shoulder-straps-lace-up--ruffles-detail-top/23836458/buy,Rs. 1943,3.5,MANGO,Satin Shoulder Straps Top,Rs. 2990,11
tops/20dresses/20dresses-embellished-twisted-sleeveless-crop-top/21615890/buy,Rs. 1023,4.4,20Dresses,Embellished Twisted Top,Rs. 1795,14
tops/dressberry/dressberry-flirtatious-charm-florals-tie-up-wrap-style-crop-top/29346998/buy,Rs. 399,,DressBerry,Flirtatious Wrap Style Top,Rs. 599,
tops/lulu+%26+sky/lulu--sky-striped-shoulder-strap-top/27884576/buy,Rs. 971,,LULU & SKY,Striped Shoulder Strap Top,Rs. 2313,
tops/harvard/harvard-round-neck-tank-crop-top/24348266/buy,Rs. 395,4.2,Harvard,Round Neck Tank Crop Top,Rs. 898,27
tops/lulu+%26+sky/lulu--sky-typography-printed-top/28282056/buy,Rs. 971,,LULU & SKY,Typography Printed Top,Rs. 2312,
tops/stylecast/stylecast-shirt-collar-sleeveless-crop-top/29762978/buy,Rs. 1052,,StyleCast,Shirt Collar Crop Top,Rs. 1619,
tops/kassually/kassually-women-grey--blue-solid-tiered-top/10728550/buy,Rs. 299,4.3,KASSUALLY,Solid Tiered Top,Rs. 999,340
tops/berrylush/berrylush-multicoloured-geometric-printed-puff-sleeves-styled-back-crop-top/13724260/buy,Rs. 237,4.2,Berrylush,Geometric Printed Puff Sleeves Top Styled Back,Rs. 1399,2.3k
tops/cutiekins/cutiekins-maroon-pearl-embellished-crepe-top/17255874/buy,Rs. 389,3.8,Cutiekins,Pearl Embellished Crepe Top,Rs. 1499,528
tops/taavi/taavi-striped-mandarin-collar-roll-up-sleeves-pure-cotton-top/24653198/buy,Rs. 647,4.5,Taavi,Striped Mandarin Collar Roll-Up Sleeves Top,Rs. 1849,11
tops/color+capital/color-capital-long-sleeves-regular-top/23944422/buy,Rs. 647,4.3,COLOR CAPITAL,Long Sleeves Regular Top,Rs. 1199,7
tops/u%26f+beyond/uf-beyond-plus-size-abstract-printed-mandarin-collar-roll-up-sleeves-shirt-style-top/23845468/buy,Rs. 647,4,U&F Beyond,Plus Size Shirt Style Top,Rs. 2699,2.6k
tops/u%26f+beyond/uf-beyond-plus-size-flutter-sleeves-layered-peplum-top/23327278/buy,Rs. 647,4.2,U&F Beyond,Plus Size Layered Top,Rs. 2699,79
tops/freehand+by+the+indian+garage+co/freehand-by-the-indian-garage-co-square-neck-cuffed-sleeves-fitted-crop-top/25194148/buy,Rs. 489,4.8,Freehand by The Indian Garage Co,Cuffed Sleeves Fitted Crop Top,Rs. 1749,5
tops/tommy+hilfiger/tommy-hilfiger-striped-top/26515926/buy,Rs. 2079,,Tommy Hilfiger,Striped Top,Rs. 2599,
tops/sightbomb/sightbomb-v-neck-cotton-wrap-crop-top/29884268/buy,,,SIGHTBOMB,V-Neck Cotton Wrap Crop Top,,
tops/trendyol/trendyol-round-neck-fitted-crop-top/27536618/buy,Rs. 974,,Trendyol,Fitted Crop Top,Rs. 1299,
tops/stylecast/stylecast-black-self-designfitted-corduroy-crop-top/25812060/buy,Rs. 1049,,StyleCast,Fitted Corduroy Crop Top,Rs. 3099,
tops/stylecast+x+revolte/stylecast-x-revolte-v-neck-sleeveless-longline-top/28336556/buy,Rs. 999,,StyleCast x Revolte,Longline V-Neck Top,Rs. 2549,
tops/dressberry/dressberry-floral-embroidered-sweetheart-neck-denim-top/26697166/buy,Rs. 749,,DressBerry,Embroidered Denim Top,Rs. 1499,
tops/v%26m/vm-georgette-maxi-longline-top/27725034/buy,Rs. 987,,V&M,Georgette Maxi Top,Rs. 2599,
tops/bianco+lucci/bianco-lucci-pack-of-2-striped-round-neck-short-sleeves-fitted-top/29750856/buy,Rs. 934,,BIANCO LUCCI,Pack Of 2 Striped Fitted Top,Rs. 1099,
tops/mayra/mayra-women-navy-blue-embroidered-a-line-top/8439431/buy,Rs. 657,3.4,Mayra,Embroidered A-Line Top,Rs. 1495,178
tops/jainish/jainish-shirt-style-top/21148226/buy,Rs. 531,4.1,JAINISH,Shirt Style Top,Rs. 1399,371
tops/dressberry/dressberry-bell-sleeve-schiffli-top/26697032/buy,Rs. 434,4.4,DressBerry,Bell Sleeve Schiffli Top,Rs. 1499,7
tops/fuaark/fuaark-self-design-slim-fit-gym-tank-top/24491920/buy,Rs. 699,4.7,FUAARK,Self Design Slim Fit Tank Top,Rs. 1399,22
tops/depano/depano-crepe-bralette-crop-top/24877192/buy,Rs. 1938,,DEPANO,Crepe Bralette Top,Rs. 2850,
tops/baesd/baesd-cut-out-detailed-puff-sleeve-top/25674412/buy,Rs. 399,5,BAESD,Cut Out Detail Puff Sleeve Top,Rs. 1999,7
tops/trendyol/trendyol-one-shoulder-top/28564282/buy,Rs. 1954,,Trendyol,One Shoulder Top,Rs. 2299,
tops/stylecast+x+revolte/stylecast-x-revolte-high-neck-puff-sleeves-top/28937482/buy,Rs. 1049,,StyleCast x Revolte,High Neck Puff Sleeves Top,Rs. 2799,
tops/poshyaa/poshyaa-geometric-printed-casual-crepe-top/25972878/buy,Rs. 395,3.6,Poshyaa,Floral Print Crepe Top,Rs. 1199,13
tops/trendyol/trendyol-shirt-collar-tie-up-wrap-crop-top/27680396/buy,Rs. 1999,,Trendyol,Tie Up Wrap Crop Top,Rs. 2499,
tops/tokyo+talkies/tokyo-talkies-floral-printed-ruffle-smocked-top/25940516/buy,Rs. 441,3.7,Tokyo Talkies,Printed Ruffle Smocked Top,Rs. 1699,41
tops/fithub/fithub-v-neck-cuffed-sleeves-cotton-top/25034304/buy,Rs. 679,,FITHUB,V-Neck Cotton Top,Rs. 1999,
tops/max/max-girls-printed-round-neck-flutter-sleeve-cotton-regular-top/26928728/buy,,4.8,max,Girls Printed Regular Top,,6
tops/street+9/street-9-yellow-floral-printed-bell-sleeve-ruffles-top/22807616/buy,Rs. 399,4,STREET 9,Bell Sleeve Ruffles Top,Rs. 1599,23
tops/mini+klub/mini-klub-horizontal-stripes-puff-sleeves-cotton-top/26244172/buy,Rs. 402,,MINI KLUB,Striped Puff Sleeves Top,Rs. 619,
tops/street+9/street-9-pink-crepe-peplum-top/18375566/buy,Rs. 399,4,STREET 9,Crepe Peplum Top,Rs. 1599,270
tops/moomaya/moomaya-floral-printed-flared-sleeve-blouson-top/23955812/buy,Rs. 990,3.6,Moomaya,Flared Sleeve Blouson Top,Rs. 2200,10
tops/stylecast/stylecast-girls-pink-shirt-collar-shirt-style-top/26310568/buy,Rs. 1013,4,StyleCast,Girls Shirt Style Top,Rs. 1559,2
tops/ginger+by+lifestyle/ginger-by-lifestyle-floral-printed-square-neck-flared-sleeves-linen-top/29190536/buy,Rs. 519,5,Ginger by Lifestyle,Floral Printed Linen Top,Rs. 799,2
tops/harpa/harpa-woman-white-fitted-top/16113540/buy,Rs. 503,3.9,Harpa,Woman White Fitted Top,Rs. 1049,272
tops/dracht/dracht-cage-detail-neck-fitted-top/25305784/buy,Rs. 659,3.6,Dracht,Cage Detail Neck Fitted Top,Rs. 1299,9
tops/nishabd/nishabd-ethnic-motifsprinted-round-neck-three-quarter-sleeves-peplum-top/28049986/buy,Rs. 649,4,NISHABD,Ethnic Motifs Printed Top,Rs. 1499,6
tops/v-mart/v-mart-floral-printed-band-collar-puff-sleeves-shirt-style-top/28158568/buy,Rs. 383,,V-Mart,Printed Shirt Style Top,Rs. 399,
tops/trendyol/trendyol-strapless-tube-crop-top/27680464/buy,Rs. 2699,,Trendyol,Strapless Tube Top,Rs. 3599,
tops/tokyo+talkies/tokyo-talkies-grey-floral-printed-high-neck-bell-sleeves-ruffles-peplum-top/26547774/buy,Rs. 509,3.7,Tokyo Talkies,Printed Ruffles Peplum Top,Rs. 1699,40
tops/taurus/taurus-ethnic-motif-embroidered-flutter-sleeve-empire-top/23719458/buy,Rs. 957,3,Taurus,Embroidered Empire Top,Rs. 1595,6
