URL,Discount,Rating,Brand,Item,MRP,Reviews 
kurta-sets/inddus/inddus-mustard-yellow-sequinned-kurta-with-trousers--dupatta/23866580/buy,Rs. 2029,3.9,Inddus,Sequinned Kurta Set,Rs. 6999,87
kurta-sets/anouk/anouk-grey-ethnic-motifs-printed-shirt-collar-pure-cotton-kurta-with-trousers/30012098/buy,Rs. 1294,,Anouk,Cotton Kurta With Trousers,Rs. 3699,
kurta-sets/anouk/anouk-women-ethnic-motifs-yoke-design-mirror-work-cotton-kurta-with-trousers--dupatta/22836098/buy,Rs. 1139,3.9,Anouk,Women Yoke Design Kurta with Trousers With Dupatta,Rs. 3799,45
kurta-sets/anouk/anouk-women-floral-embroidered-kurta-with-trousers--dupatta/24701014/buy,Rs. 959,3.6,Anouk,Kurta with Trousers & Dupatta,Rs. 3999,47
kurtas/here%26now/herenow-floral-printed-gotta-patti-detail-empire-kurta/27631690/buy,Rs. 526,,HERE&NOW,Floral Printed Empire Kurta,Rs. 1699,
kurta-sets/vishudh/vishudh-white-floral-yoke-design-pure-cotton-straight-kurta-with-trousers--dupatta/29798726/buy,Rs. 2539,,Vishudh,Yoke Design Cotton Kurta Set,Rs. 6399,
kurta-sets/women+plus/women-plus-ethnic-motifs-embroidered-kurta--trousers-with-dupatta/28198718/buy,Rs. 3039,,WOMEN PLUS,Kurta & Trousers With Dupatta,Rs. 3799,
kurtas/here%26now/herenow-floral-print-flared-sleeves-pure-cotton-kurta/27070218/buy,Rs. 407,4.8,HERE&NOW,Flared Sleeves Cotton Kurta,Rs. 1699,5
kurta-sets/onewe/onewe-floral-printed-anarkali-pure-cotton-kurta-with-churidar--dupatta/27526718/buy,Rs. 3588,4.2,OneWe,Kurta with Churidar & Dupatta,Rs. 5200,12
lehenga-choli/fusionic/fusionic-embroidered-sequinned-semi-stitched-net-lehenga--unstitched-blouse-with-dupatta/29937030/buy,Rs. 17865,,Fusionic,Embroidered Net Lehenga Choli,Rs. 39700,
kurta-sets/kalini/kalini-ethnic-motifs-printed-thread-work--a-line-kurta-with-trousers-and-dupatta/24191364/buy,Rs. 959,3.9,KALINI,Printed A-Line Kurta Set,Rs. 5999,1.2k
kurta-sets/kalini/kalini-floral-embroidered-chikankari-pure-cotton-anarkali-kurta-with-trousers--dupatta/29983672/buy,Rs. 2300,,KALINI,Floral Pure Cotton Kurta Set,Rs. 9585,
kurta-sets/doriya/doriya-ethnic-motifs-embroidered-notched-neck-kurta-with-palazzos/25639000/buy,Rs. 1299,4.4,DORIYA,Embroidered Kurta & Palazzos,Rs. 3849,70
kurta-sets/varanga/varanga-women-regular-silk-crepe-kurta-with-trousers/28727176/buy,Rs. 999,3.3,Varanga,Women Kurta with Trousers,Rs. 5599,19
kurtas/yash+gallery/yash-gallery-plus-size-women-black--red-printed-layered-a-line-kurta/13001164/buy,Rs. 1399,4.4,YASH GALLERY,Plus Size Layered A-Line Kurta,Rs. 4999,521
kurtas/libas/libas-floral-yoke-design-thread-work-dobby-kurta/28007588/buy,Rs. 769,3.3,Libas,Floral Yoke Design Kurta,Rs. 1399,9
kurta-sets/kalini/kalini-ethnic-motifs-printed-thread-work-pure-cotton-kurta-with-trousers--dupatta/25129554/buy,Rs. 1563,3.3,KALINI,Ethnic Motif Printed Kurta Set,Rs. 6799,169
kurta-sets/kalini/kalini-floral-printed-a-line-kurta-with-trousers/26408898/buy,Rs. 989,,KALINI,Printed A-Line Kurta Set,Rs. 8999,
tops/anouk/anouk-navy-blue-ethnic-motifs-bell-sleeved-pure-cotton-top/12135338/buy,Rs. 479,4.2,Anouk,Ethnic Motifs Bell Sleeved Pure Cotton Top,Rs. 1599,3k
kurtas/ketch/ketch-women-beige-ethnic-motifs-yoke-design-keyhole-neck-kurta/16062238/buy,Rs. 359,3.5,KETCH,Women Beige Kurta,Rs. 899,1.6k
kurta-sets/indo+era/indo-era-floral-embroidered-regular-thread-work-straight-kurta-with-trousers--dupatta/29504558/buy,Rs. 2249,4,Indo Era,Kurta With Trousers & Dupatta,Rs. 8999,5
sarees/anouk/anouk-white--silver-toned-embroidered-silk-blend-saree/26048426/buy,Rs. 1199,2.9,Anouk,Embroidered Silk Blend Saree,Rs. 4799,102
ethnic-dresses/kalini/kalini-floral-printed-gotta-patti-fit--flare-ethnic-dress/22877996/buy,Rs. 569,4.2,KALINI,Fit & Flare Ethnic Dress,Rs. 1899,274
kurta-sets/sangria/sangria-floral-printed-thread-work-a-line-kurta-with-trouser--dupatta/29531994/buy,Rs. 2187,4.5,Sangria,Printed A-Line Kurta  Sets,Rs. 6249,427
lounge-pants/jockey/jockey-women-environment-friendly-straight-micro-modal-lounge-pants/25830936/buy,,4.2,Jockey,Women Modal Lounge Pants,,460
kurta-sets/ahika/ahika-ethnic-motifs-woven-design-straight-kurta--trousers-with-dupatta/26592006/buy,Rs. 1999,4.3,AHIKA,Ethnic Motifs Kurta Set,Rs. 9998,23
ethnic-dresses/tasarika/-tasarika-floral-printed-keyhole-neck-ethnic-dress/29870796/buy,Rs. 2960,,Tasarika,Floral Printed Ethnic Dress,Rs. 7049,
kurta-sets/divination/divination-v-neck-angrakha-a-line-kurta-with-palazzos/23433078/buy,Rs. 1316,4.3,DIVINATION,Angrakha Kurta With Palazzos,Rs. 3990,120
kurta-sets/indo+era/indo-era-ethnic-motifs-printed-pure-cotton-straight-kurta-with-trousers--dupatta/29261458/buy,Rs. 1599,4,Indo Era,Kurta with Trousers & Dupatta,Rs. 7999,5
kurta-sets/berrylicious/berrylicious-floral-embroidered-regular-thread-work-kurta-with-trousers--with-dupatta/26801736/buy,Rs. 1995,4,Berrylicious,Embroidered Kurta Set,Rs. 5250,118
kurta-sets/indo+era/indo-era-floral-embroidered-regular-thread-work-pure-cotton-kurta-with-trousers--dupatta/22452770/buy,Rs. 1799,4.2,Indo Era,Kurta With Trousers & Dupatta,Rs. 5999,215
sarees/masaba/masaba-green--yellow-floral-pure-silk-designer-saree/16634576/buy,,,Masaba,Floral Pure Silk Saree,,
kurta-sets/kalini/kalini-floral-printed-round-neck-straight-kurta-with-trousers--dupatta/27990210/buy,Rs. 912,4,KALINI,Floral Printed Kurta Set,Rs. 4345,22
sarees/anouk/anouk-woven-design-zari-silk-blend-ikat-saree/29620440/buy,Rs. 1399,,Anouk,Ikat Silk Blend Saree,Rs. 6999,
kurta-sets/kalini/kalini-floral-printed-pure-cotton-anarkali-kurta-with-trousers--dupatta/24979930/buy,Rs. 1274,3.7,KALINI,Pure Cotton Kurta Sets,Rs. 5099,105
kurta-sets/soch/soch-navy-blue-regular-a-line-kurta-with-trousers/24249048/buy,Rs. 2248,4.2,Soch,A-Line Kurta With Trousers,Rs. 2998,17
kurta-sets/stado/stado-colourblocked-round-neck-patchwork-straight-kurta-with-trousers--dupatta/29867825/buy,Rs. 3023,,STADO,Kurta With Trousers & Dupatta,Rs. 5599,
kurta-sets/sangria/sangria-embroidered-cotton-a-line-kurta-with-trouser-set/26985606/buy,Rs. 1333,4.1,Sangria,A-Line Kurta With Trouser Set,Rs. 4599,7.4k
kurta-sets/anouk/anouk-women-mustard-yellow-embroidered-pure-cotton-kurta-with-trousers--with-dupatta/20701778/buy,Rs. 1871,4.2,Anouk,Women Embroidered Kurta with Trousers With Dupatta,Rs. 7199,375
kurtis/here%26now/herenow-red--white-geometric-printed-v-neck-angrakha-kurti/22651176/buy,Rs. 630,4.2,HERE&NOW,Printed Angrakha Kurti,Rs. 1545,88
co-ords/yufta/yufta-ethnic-motifs-printed-pure-cotton-tunic-with-trouser/29754892/buy,Rs. 999,4.3,Yufta,Printed Tunic With Trouser,Rs. 2499,8
kurtas/kalini/kalini-ethnic-motifs-printed-high-slit-a-line-kurta/25609750/buy,Rs. 599,4.2,KALINI,Printed A-Line Kurta,Rs. 2499,402
kurta-sets/unisets/unisets-floral-printed-empire-thread-work-kurta--trousers-with-dupatta/25587788/buy,Rs. 974,3.6,UNISETS,Printed Kurta Set,Rs. 3899,17
sarees/divastri/divastri-woven-design-zari-pure-cotton-banarasi-saree/29890196/buy,Rs. 999,2,DIVASTRI,Pure Cotton Banarasi  Saree,Rs. 4999,5
kurtas/varanga/varanga-plus-size-women-ethnic-motifs-printed-gotta-patti-kurta/19953386/buy,Rs. 664,4.4,Varanga,Plus Size Ethnic Printed Kurta,Rs. 3499,139
lehenga-choli/fabpixel/fabpixel-embroidered-semi-stitched-lehenga--unstitched-blouse-with-dupatta/26841106/buy,Rs. 5999,4.4,FABPIXEL,Semi-Stitched Lehenga Choli,Rs. 19999,5
kurta-sets/libas/libas-floral-printed-keyhole-neck-regular-kurta-with-trousers--dupatta/27943132/buy,Rs. 1644,2.3,Libas,Regular Printed Kurta Set,Rs. 3499,3
kurtas/anouk/anouk-women-orange--white-floral-printed-straight-kurta/9199799/buy,Rs. 539,4.3,Anouk,Floral Printed Straight Kurta,Rs. 1799,2.8k
kurta-sets/indo+era/indo-era-women-ethnic-motifs-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/28490112/buy,Rs. 1399,4.4,Indo Era,Women Printed Kurta with Trousers With Dupatta,Rs. 6999,27
kurtas/vishudh/vishudh-women-blue-geometric-woven-design-keyhole-neck-stright-kurta/17132144/buy,Rs. 526,4.2,Vishudh,Women Geometric Kurta,Rs. 1349,2.7k
kurtas/here%26now/herenow-floral-printed-straight-kurta/27206430/buy,Rs. 374,,HERE&NOW,Floral Printed Straight Kurta,Rs. 1499,
kurta-sets/taavi/taavi-women-floral-printed-regular-shoulder-less-pure-cotton-rangeen-dabu-kurta--palazzos/25725088/buy,Rs. 1343,4.6,Taavi,Women Rangeen Dabu Kurta Set,Rs. 5599,5
kurtas/nayo/nayo-women-ethnic-motifs-printed-cotton-blanded-kurta/29843385/buy,Rs. 577,,Nayo,Women Printed Kurta,Rs. 1699,
kurta-sets/ahika/ahika-ethnic-motifs-printed-regular-straight-kurta-with-trousers--dupatta/26728060/buy,Rs. 999,4.2,AHIKA,Printed Kurta Set,Rs. 3298,93
saree-blouse/soch/soch-sleeveless-saree-blouse/21898304/buy,Rs. 698,4.5,Soch,Sleeveless Saree Blouse,Rs. 998,2.5k
kurta-sets/fiorra/fiorra-floral-printed-mandarin-collar-a-line-kurta-with-palazzos/29804670/buy,Rs. 1239,,FIORRA,A-Line Kurta & Palazzos,Rs. 3999,
kurta-sets/tikhi+imli/tikhi-imli-floral-embroidered-straight-kurta--trousers-with-dupatta/26629826/buy,Rs. 1999,4.3,Tikhi Imli,Embroidered Kurta Set,Rs. 3998,15
sarees/mitera/mitera-purple--white-leheriya-printed-embroidered-georgette-leheriya-saree/23406592/buy,Rs. 1505,3.8,Mitera,Georgette Leheriya Saree,Rs. 6842,1.6k
sarees/mitera/mitera-kalamkari-printed-zari-pure-silk-saree/29275030/buy,Rs. 899,3.9,Mitera,Kalamkari Pure Silk Saree,Rs. 4998,30
kurta-sets/inddus/inddus-floral-woven-design-zari-kurta-with-sharara--dupatta/24451778/buy,Rs. 2944,4.3,Inddus,Floral Woven Design Kurta Set,Rs. 9499,294
kurta-sets/sangria/sangria-floral-printed-thread-work-mandarin-collar-straight-linen-kurta-with-trouser-/25079238/buy,Rs. 785,4.4,Sangria,Floral Printed Linen Kurta Set,Rs. 3272,17
kurta-sets/kalini/kalini-striped-embroidered-boat-neck-straight-kurta-with-trousers--dupatta/25918330/buy,Rs. 703,4.1,KALINI,Embroidered Kurta Set,Rs. 3196,17.1k
kurtas/sangria/sangria-ethnic-motifs-printed-gotta-patti-straight-kurta/25232414/buy,Rs. 439,4.4,Sangria,Ethnic Motifs Printed Kurta,Rs. 1999,130
sarees/all+about+you/all-about-you-red-geometric-embroidered-pure-chiffon-saree/25587646/buy,Rs. 2015,4,all about you,Embroidered Pure Chiffon Saree,Rs. 9599,111
kurta-sets/jompers/jompers-women-floral-embroidered-regular-mirror-work-kurta-with-trousers--with-dupatta/23329798/buy,Rs. 1547,4.2,Jompers,Women Embroidered Kurta with Trousers With Dupatta,Rs. 4299,82
kurtas/kalini/kalini-ethnic-motifs-printed-pleated-a-line-kurta/25326710/buy,Rs. 599,4.2,KALINI,Printed Pleated A-Line Kurta,Rs. 2499,407
kurta-sets/biba/biba-women-yellow-floral-printed-regular-kurta-with-trousers/25069646/buy,Rs. 1799,4.8,Biba,Printed Kurta with Trousers,Rs. 2999,6
kurta-sets/kalini/kalini-floral-printed-gotta-patti-pure-cotton-kurta-with-trousers--dupatta/29170178/buy,Rs. 1299,4.4,KALINI,Printed Gotta Patti Kurta Set,Rs. 4999,20
sarees/mitera/mitera-batik-abstract-printed-cotton-zari-saree/27078398/buy,Rs. 899,3.6,Mitera,Batik Printed Cotton Saree,Rs. 8999,95
kurta-sets/anouk/anouk-floral-yoke-design-pure-cotton-a-line-kurta-with-patiala--dupatta/26975622/buy,Rs. 1499,4.2,Anouk,Kurta With Patiala & Dupatta,Rs. 5999,295
kurta-sets/kalini/kalini-ethnic-motifs-printed-sequinned-pure-cotton-kurta-with-trousers--dupatta/23338230/buy,Rs. 1199,4.1,KALINI,Kurta with Trousers & Dupatta,Rs. 4999,55
sarees/masaba/masaba-black--gold-toned-ethnic-motifs-silk-blend-saree/17079986/buy,Rs. 17600,,Masaba,Ethnic Motifs Silk Blend Saree,Rs. 22000,
kurta-sets/anouk/anouk-lavender-floral-embroidered-beads--stones-linen-kurta-with-trousers--dupatta/30104333/buy,Rs. 2107,,Anouk,Kurta with Trousers & Dupatta,Rs. 6199,
co-ords/anouk/anouk-embroidered-angrakha-mirror-work-co-ords/27841518/buy,Rs. 1479,3.6,Anouk,Embroidered Co-Ords,Rs. 3999,14
kurta-sets/seerat/seerat-ethnic-motifs-embroidered-regular-silk-georgette-kurti-with-palazzos--with-dupatta/28884704/buy,,4.1,Seerat,Kurti with Palazzos & Dupatta,,8
kurta-sets/seerat/seerat-ethnic-motifs-embroidered-regular-silk-georgette-kurti-with-palazzos--with-dupatta/28884704/buy,,4.1,Seerat,Kurti with Palazzos & Dupatta,,8
kurta-sets/koskii/koskii-round-neck-floral-embroidered-regular-raw-silk-anarkali-kurta-set/29189062/buy,Rs. 3591,4.8,Koskii,Embroidered Kurta Set,Rs. 3990,8
kurtas/kalini/kalini-ethnic-motifs-printed-high-slit-mirror-work-kurta/23081952/buy,Rs. 499,4.2,KALINI,Women Ethnic Motifs Printed Kurta,Rs. 1999,1.9k
kurtas/sak+jaipur/sak-jaipur-geometric-printed-sleeveless-straight-kurta/28185774/buy,Rs. 339,4.2,SAK JAIPUR,Printed Straight Kurta,Rs. 1999,3.3k
kurta-sets/inddus/inddus-women-tribal-poly-chiffon-print-parade-kurta-set/18799572/buy,Rs. 1599,3.7,Inddus,Tribal Poly Chiffon Print Parade Kurta Set,Rs. 4999,437
kurta-sets/indo+era/indo-era-embroidered-regular-sequinned-kurta-with-trousers--dupatta/24935208/buy,Rs. 1599,4.2,Indo Era,Kurta with Trousers & Dupatta,Rs. 6099,63
kurta-sets/sangria/sangria-printed-pure-cotton-straight-kurta-with-trousers--dupatta/30103499/buy,Rs. 1599,,Sangria,Kurta With Trousers & Dupatta,Rs. 4999,
kurta-sets/tissu/tissu-women-plus-size-floral-printed-round-neck-kurta-with-palazzos/21503306/buy,Rs. 1259,4.4,Tissu,Women Plus Size Kurta Set,Rs. 3499,277
kurtas/anayna/anayna-women-ethnic-motifs-printed-cotton-kurta/21334336/buy,Rs. 521,4.4,anayna,Women Ethnic Motifs Printed Kurta,Rs. 1799,201
kurta-sets/indo+era/indo-era-women-red-bandhani-printed-regular-gotta-patti-pure-cotton-kurta-with-trousers--with-dupatta/23453000/buy,Rs. 999,4.3,Indo Era,Women Printed Kurta with Trousers With Dupatta,Rs. 6999,32
dress-material/koskii/koskii-black--red-embroidered-art-silk-unstitched-dress-material/19486362/buy,Rs. 1494,3.8,Koskii,Embroidered Unstitched Dress Material,Rs. 2490,22
kurta-sets/stylum/stylum-bandhani-embroidered-pleated-mirror-work-kurti-with-sharara--dupatta/24221686/buy,Rs. 1087,4.3,Stylum,Kurti with Sharara & Dupatta,Rs. 3399,185
kurta-sets/rain+%26+rainbow/rain--rainbow-women-floral-printed-pure-cotton-kurta-with-trousers--dupatta/21057488/buy,Rs. 2206,4.2,Rain & Rainbow,Women Pure Cotton Kurta Set,Rs. 4695,397
kurta-sets/taavi/taavi-women-white--grey-block-print-legacy-a-line-tasselled-sustainable-kurta-with-palazzos--dupatta/8461767/buy,Rs. 1679,4.3,Taavi,Block Print Legacy Sustainable Kurta Set,Rs. 5999,1.9k
sarees/saree+mall/saree-mall-blazing-red-linen-blend-saree/14192560/buy,Rs. 989,4,Saree mall,Blazing Red Linen Blend Saree,Rs. 2999,4.4k
kurta-sets/anayna/anayna-pure-cotton-kurta-with-trousers--with-dupatta/22143856/buy,Rs. 1519,4.3,anayna,Kurta with Trousers & Dupatta,Rs. 3799,333
tops/qomn/qomn-navy-blue-geometric-printed-pure-cotton-regular-top/14182598/buy,Rs. 839,4.3,QOMN,Geometric Printed Regular Top,Rs. 1399,3k
kurtis/libas/libas-ethnic-motifs-printed-v-neck-pure-cotton-empire-a-line-kurti/28178614/buy,Rs. 704,,Libas,Printed Cotton A-Line Kurti,Rs. 1499,
sarees/mitera/mitera-bandhani-printed-zari-sungudi-saree/28047888/buy,Rs. 1599,3.6,Mitera,Bandhani Zari Sungudi Saree,Rs. 8999,31
sarees/anouk/anouk-purple--gold-toned-floral-woven-design-zari-banarasi-saree/22761496/buy,Rs. 1479,4.2,Anouk,Woven Design Banarasi Saree,Rs. 4599,2.5k
kurta-sets/fabindia/fabindia-women-yellow-pure-cotton-kurta-with-palazzos/19357366/buy,Rs. 1649,4.5,Fabindia,Women Cotton Kurta Set,Rs. 3299,20
kurta-sets/indo+era/indo-era-abstract-printed-round-neck-pure-cotton-kurta-with-trousers--with-dupatta/29325348/buy,Rs. 1499,4,Indo Era,Printed Pure Cotton Kurta Set,Rs. 7599,13
kurta-sets/anouk/anouk-floral-embroidered-straight-kurta-with-trousers--dupatta/26975624/buy,Rs. 1499,4.1,Anouk,Kurta With Trousers & Dupatta,Rs. 5999,86
kurta-sets/dimple+design+studio/dimple-design-studio-regular-pure-cotton-kurta-with-salwar--dupatta/23370612/buy,Rs. 2249,4.1,DIMPLE DESIGN STUDIO,Kurta With Salwar & Dupatta,Rs. 2499,24
kurta-sets/jaipur+kurti/jaipur-kurti-floral-printed-pure-cotton-kurta-with-palazzos/21659936/buy,Rs. 1000,4.4,Jaipur Kurti,Printed Pure Cotton Kurta Set,Rs. 1999,56
kurta-sets/kalini/kalini-floral-printed-sweetheart-neck-regular-straight-kurta-with-trousers--dupatta/27152960/buy,Rs. 999,4.4,KALINI,Kurta With Trousers & Dupatta,Rs. 4345,36
kurta-sets/house+of+pataudi/house-of-pataudi-floral-embroidered-straight-kurta-with-trousers--dupatta/28515306/buy,Rs. 2243,3.1,House of Pataudi,Embroidered Kurta Set,Rs. 7012,14
kurtas/miravan/miravan-plus-size-floral-printed-pure-cotton-anarkali-kurta-with-dupatta/24565056/buy,Rs. 1715,4.1,MIRAVAN,Printed Kurta With Dupatta,Rs. 4399,30
kurta-sets/house+of+pataudi/house-of-pataudi-women-jashn-kurta-with-churidar-dupatta--jacket/27047486/buy,Rs. 2319,3.8,House of Pataudi,Women Kurta Churidar Dupatta,Rs. 7999,10
kurta-sets/kalini/kalini-floral-printed-regular-gotta-patti-kurta-with-trousers--dupatta/28648402/buy,Rs. 1499,3.9,KALINI,Printed Kurta Set,Rs. 5999,42
ethnic-dresses/sangria/sangria-ethnic-motifs-printed-v-neck-pleated-fit--flare-pure-cotton-ethnic-dresses/25920190/buy,Rs. 1084,3.6,Sangria,Printed Pure Cotton Dresses,Rs. 3499,36
kurtas/anouk/anouk-navy-blue-striped-self-design-round-neck-regular-anarkali-kurta/29775462/buy,Rs. 712,,Anouk,Striped Self Design Kurta,Rs. 2299,
kurta-sets/janasya/janasya-floral-printed-regular-pure-cotton-maternity-kurta-with-palazzos--dupatta/27517622/buy,Rs. 2200,4.3,Janasya,Maternity Cotton Kurta Set,Rs. 4889,22
kurta-sets/ambraee/ambraee-a-line-kurta-with-trousers-dupatta/28573938/buy,Rs. 4374,4.2,Ambraee,Kurta with Trousers & Dupatta,Rs. 8749,5
kurta-sets/indo+era/indo-era-yoke-design-regular-gotta-patti-kurta-with-trousers--dupatta/29325306/buy,Rs. 1249,4.3,Indo Era,Yoke Design Kurta Set,Rs. 6199,20
kurtas/anouk/anouk-women-rust--navy-blue-ethnic-motifs-pure-cotton-printed-kurta/13905654/buy,Rs. 362,3.7,Anouk,Cotton Ethnic Motifs Kurta,Rs. 1099,1.9k
sarees/kalini/kalini-pink--golden-pure-silk-saree/17035750/buy,Rs. 799,4.2,KALINI,Woven Design Saree,Rs. 3999,4.5k
ethnic-dresses/henal/henal-geometric-printed-maternity-ethnic-dress/25019362/buy,Rs. 999,3.6,Henal,Printed Maternity Ethnic Dress,Rs. 3999,40
kurta-sets/anouk/anouk-yoke-design-kurta-with-trousers--dupatta/24700972/buy,Rs. 935,3.4,Anouk,Yoke Design Kurta Set,Rs. 3899,22
sarees/veechis/veechis-floral-satin-silk-saree/26297388/buy,Rs. 1039,3.9,VEECHIS,Floral Satin Silk Saree,Rs. 3999,61
kurtas/biba/biba-ethnic-motifs-yoke-design-sequinned-kurta/24784034/buy,Rs. 1559,3.2,Biba,Ethnic Yoke Design Kurta,Rs. 2599,5
kurtis/here%26now/herenow-ethnic-motifs-printed-mandarin-collar-puff-sleeves-pleated-kurti/24538028/buy,Rs. 499,4.3,HERE&NOW,Ethnic Motifs Printed Kurti,Rs. 1999,243
kurtas/anouk/anouk-ethnic-motifs-print-shirt-collar-pure-cotton-kurta/26959222/buy,Rs. 349,3.7,Anouk,Shirt Collar Pure Cotton Kurta,Rs. 1399,27
kurtas/libas/libas-geometric-yoke-design-thread-work-kurta/28007540/buy,Rs. 704,4.3,Libas,Geometric Yoke Design Kurta,Rs. 1499,46
kurta-sets/indo+era/indo-era-women-floral-embroidered-regular-thread-work-kurta-with-trousers--with-dupatta/23813910/buy,Rs. 1449,3.7,Indo Era,Women Embroidered Kurta Set,Rs. 5999,250
kurta-sets/biba/biba-women-navy-blue--off-white-printed-kurta-with-palazzos/13946870/buy,Rs. 1379,4.2,Biba,Printed Kurta with Palazzos,Rs. 2299,498
kurtas/vahson/vahson-floral-embroidered-chikankari-georgette-kurta/21332438/buy,Rs. 734,4.1,VAHSON,Women Floral Embroidered Georgette Kurta,Rs. 1499,516
kurta-sets/stylum/stylum-voilet-ethnic-motifs-printed-regular-gotta-patti-kurta-with-trousers--dupatta/24171360/buy,Rs. 927,4,Stylum,Ethnic Printed Kurta Set,Rs. 3199,1.4k
kurta-sets/kalini/kalini-printed-v-neck-kurta-with-trousers--dupatta/22984734/buy,Rs. 776,3.8,KALINI,Kurta With Trousers & Dupatta,Rs. 3699,2.7k
kurta-sets/kalini/kalini-striped-printed-round-neck-anarkali-kurta-with-trousers--with-dupatta/29840437/buy,Rs. 1499,3.5,KALINI,Printed Kurta Set,Rs. 7999,20
kurta-sets/seerat/seerat-ethnic-motifs-embroidered-regular-silk-georgette-kurti-with-palazzos--with-dupatta/28884704/buy,,4.1,Seerat,Kurti with Palazzos & Dupatta,,8
kurta-sets/koskii/koskii-round-neck-floral-embroidered-regular-raw-silk-anarkali-kurta-set/29189062/buy,Rs. 3591,4.8,Koskii,Embroidered Kurta Set,Rs. 3990,8
kurtas/kalini/kalini-ethnic-motifs-printed-high-slit-mirror-work-kurta/23081952/buy,Rs. 499,4.2,KALINI,Women Ethnic Motifs Printed Kurta,Rs. 1999,1.9k
kurtas/sak+jaipur/sak-jaipur-geometric-printed-sleeveless-straight-kurta/28185774/buy,Rs. 339,4.2,SAK JAIPUR,Printed Straight Kurta,Rs. 1999,3.3k
kurta-sets/inddus/inddus-women-tribal-poly-chiffon-print-parade-kurta-set/18799572/buy,Rs. 1599,3.7,Inddus,Tribal Poly Chiffon Print Parade Kurta Set,Rs. 4999,437
kurta-sets/indo+era/indo-era-embroidered-regular-sequinned-kurta-with-trousers--dupatta/24935208/buy,Rs. 1599,4.2,Indo Era,Kurta with Trousers & Dupatta,Rs. 6099,63
kurta-sets/sangria/sangria-printed-pure-cotton-straight-kurta-with-trousers--dupatta/30103499/buy,Rs. 1599,,Sangria,Kurta With Trousers & Dupatta,Rs. 4999,
kurta-sets/tissu/tissu-women-plus-size-floral-printed-round-neck-kurta-with-palazzos/21503306/buy,Rs. 1259,4.4,Tissu,Women Plus Size Kurta Set,Rs. 3499,277
kurtas/anayna/anayna-women-ethnic-motifs-printed-cotton-kurta/21334336/buy,Rs. 521,4.4,anayna,Women Ethnic Motifs Printed Kurta,Rs. 1799,201
kurta-sets/indo+era/indo-era-women-red-bandhani-printed-regular-gotta-patti-pure-cotton-kurta-with-trousers--with-dupatta/23453000/buy,Rs. 999,4.3,Indo Era,Women Printed Kurta with Trousers With Dupatta,Rs. 6999,32
dress-material/koskii/koskii-black--red-embroidered-art-silk-unstitched-dress-material/19486362/buy,Rs. 1494,3.8,Koskii,Embroidered Unstitched Dress Material,Rs. 2490,22
kurta-sets/stylum/stylum-bandhani-embroidered-pleated-mirror-work-kurti-with-sharara--dupatta/24221686/buy,Rs. 1087,4.3,Stylum,Kurti with Sharara & Dupatta,Rs. 3399,185
kurta-sets/rain+%26+rainbow/rain--rainbow-women-floral-printed-pure-cotton-kurta-with-trousers--dupatta/21057488/buy,Rs. 2206,4.2,Rain & Rainbow,Women Pure Cotton Kurta Set,Rs. 4695,397
kurta-sets/taavi/taavi-women-white--grey-block-print-legacy-a-line-tasselled-sustainable-kurta-with-palazzos--dupatta/8461767/buy,Rs. 1679,4.3,Taavi,Block Print Legacy Sustainable Kurta Set,Rs. 5999,1.9k
sarees/saree+mall/saree-mall-blazing-red-linen-blend-saree/14192560/buy,Rs. 989,4,Saree mall,Blazing Red Linen Blend Saree,Rs. 2999,4.4k
kurta-sets/anayna/anayna-pure-cotton-kurta-with-trousers--with-dupatta/22143856/buy,Rs. 1519,4.3,anayna,Kurta with Trousers & Dupatta,Rs. 3799,333
tops/qomn/qomn-navy-blue-geometric-printed-pure-cotton-regular-top/14182598/buy,Rs. 839,4.3,QOMN,Geometric Printed Regular Top,Rs. 1399,3k
kurtis/libas/libas-ethnic-motifs-printed-v-neck-pure-cotton-empire-a-line-kurti/28178614/buy,Rs. 704,,Libas,Printed Cotton A-Line Kurti,Rs. 1499,
sarees/mitera/mitera-bandhani-printed-zari-sungudi-saree/28047888/buy,Rs. 1599,3.6,Mitera,Bandhani Zari Sungudi Saree,Rs. 8999,31
sarees/anouk/anouk-purple--gold-toned-floral-woven-design-zari-banarasi-saree/22761496/buy,Rs. 1479,4.2,Anouk,Woven Design Banarasi Saree,Rs. 4599,2.5k
kurta-sets/fabindia/fabindia-women-yellow-pure-cotton-kurta-with-palazzos/19357366/buy,Rs. 1649,4.5,Fabindia,Women Cotton Kurta Set,Rs. 3299,20
kurta-sets/indo+era/indo-era-abstract-printed-round-neck-pure-cotton-kurta-with-trousers--with-dupatta/29325348/buy,Rs. 1499,4,Indo Era,Printed Pure Cotton Kurta Set,Rs. 7599,13
kurta-sets/anouk/anouk-floral-embroidered-straight-kurta-with-trousers--dupatta/26975624/buy,Rs. 1499,4.1,Anouk,Kurta With Trousers & Dupatta,Rs. 5999,86
kurta-sets/dimple+design+studio/dimple-design-studio-regular-pure-cotton-kurta-with-salwar--dupatta/23370612/buy,Rs. 2249,4.1,DIMPLE DESIGN STUDIO,Kurta With Salwar & Dupatta,Rs. 2499,24
